appid,name
409020,The Stanford Ocean Acidification Experience
409040,Herolike
409070,Fist Slash: Of Ultimate Fury
409090,The Big Secret of a Small Town
409100,The Purring Quest
409130,Demigods
409160,"Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist"
409170,Contract
409280,Blue Sheep
409290,Herding Dog
409320,Syndrome
409340,Perraw - FPS Clone War Alpha
409360,Faron's Fate
409370,Monster RPG 2
409380,Among the Heavens
409390,Marble Mountain
409410,Clumsy Moose Season
409420,Knight Adventure
409450,The Fall of the Dungeon Guardians - Enhanced Edition
409460,Blackfaun
409490,Rogue Harvest
409510,Genesis Online
409520,Ginger: Beyond the Crystal
409560,Run Rabbit Run
409580,No1Left
409590,KINGDOMS
409600,Contract With The Devil
409610,One Final Chaos
409630,Rumble
409660,Angry Video Game Nerd II: ASSimilation
409670,Pink Hour
409690,Pink Heaven
409710,BioShock Remastered
409720,BioShock 2 Remastered
409730,Death by Game Show
409850,Criminal Girls: Invite Only
409870,Phantom Brave PC
409890,Stranger of Sword City
409910,The Storm Guard: Darkness is Coming
409920,Brilliant Shadows - Part One of the Book of Gray Magic
410000,Chalo Chalo
410040,Hope in Hell
410050,The Forgotten Forest
410110,12 is Better Than 6
410120,AGON - The Mysterious Codex (Trilogy)
410130,AGON - The Lost Sword of Toledo
410150,Swapperoo
410210,Ampersand
410290,Acorn Assault: Rodent Revolution
410320,EARTH DEFENSE FORCE 4.1 The Shadow of New Despair
410330,TurretCraft
410340,Liftoff: FPV Drone Racing
410370,Huenison
410380,HEX: Shards of Fate
410390,Warhammer: Vermintide VR - Hero Trials
410430,Morphine
410440,Vertigo Void
410470,Expander
410490,Elements: Epic Heroes
410540,Starlord
410550,Tank: M1A1 Abrams Battle Simulation
410570,Gunjack
410670,Suits: A Business RPG
410710,System Shock: Enhanced Edition
410770,Roads of Rome
410820,Starward Rogue
410830,ARENA GODS
410840,Rock God Tycoon
410850,DRAGON QUEST HEROES Slime Edition
410890,Higurashi When They Cry Hou - Ch.2 Watanagashi
410900,Forts
410910,Deathless: The City's Thirst
410970,Master of Orion 1
410980,Master of Orion 2
410990,Master of Orion 3
411000,Sorcery! Parts 1 and 2
411060,Roads of Rome 2
411070,Mass Vector
411080,SHOWTIME 2073
411120,Galaxy Admirals
411130,Leviathan: the Cargo — Ongoing series
411300,ELEX
411310,"Codename: Panzers, Phase One"
411320,"Codename: Panzers, Phase Two"
411330,Men of Valor
411340,Quicken WillMaker Plus 2016
411370,Melty Blood Actress Again Current Code
411390,Getsuei Gakuen -kou-
411480,BATTLECREW Space Pirates
411520,State of Extinction
411530,Roads of Rome 3
411540,Hybrid Wars
411550,Island Tribe
411560,Reveal The Deep
411570,Zombie Exodus
411590,The Rivers of Alice - Extended Version
411600,The Sentient
411610,Tick's Tales
411620,Pane In The Glass
411630,Wicked Witches
411680,Loot Hound
411690,VROOM: Galleon
411720,Quantum Lock
411740,Yet Another World
411750,Brick Inventions
411760,Swordbreaker The Game
411820,The FOO Show featuring Will Smith
411830,SENRAN KAGURA SHINOVI VERSUS
411860,Save the Creatures
411870,Discovering Colors - Animals
411880,Once'
411960,TY the Tasmanian Tiger
411970,TY the Tasmanian Tiger 2
411980,TY the Tasmanian Tiger 3
412010,Crossbow Warrior - The Legend of William Tell
412020,Metro Exodus
412050,HordeZ
412170,City of Chains
412210,Warfront Defenders: Westerplatte
412230,Infinitrap Classic: Ohio Jack and The Cup Of Eternity
412250,Empires Of Creation
412270,Stories of Bethem: Full Moon
412290,The Dreamlord
412310,Labyrinth
412360,SightLineVR
412370,Parallels
412380,Legend (1994)
412400,GASP
412410,Castle Chaos
412440,Jane's Realty
412450,The Black Death
412460,Villagers
412470,Metal War Online: Retribution
412480,Turtle Odyssey
412490,Yrminsul
412520,Evil Defenders
412530,Atlantic Quest 2 - New Adventure -
412540,The Minotaur
412560,Pro Basketball Manager 2016 - US Edition
412600,Lup
412620,CropDuster Supreme
412640,Immerse Creator
412660,Klang
412670,Bullet Heaven 2
412730,Days Under Custody
412740,Audioshield
412760,Revolve
412770,Boogeyman
412790,Adventure Time: Magic Man's Head Games
412830,STEINS;GATE
412880,Drift Streets Japan
412930,Farm Mania: Hot Vacation
412970,Beatbuddy: On Tour
413010,Conflicks - Revolutionary Space Battles Demo
413030,Mytheon
413040,Eekeemoo - Splinters of the Dark Shard
413110,Hero's Song
413150,Stardew Valley
413170,Metal Assault
413350,Daydream Blue
413410,Danganronpa: Trigger Happy Havoc
413420,Danganronpa 2: Goodbye Despair
413470,Where Angels Cry: Tears of the Fallen (Collector's Edition)
413480,101 Ways to Die
413490,Rothschild: The Sheep Will Wake
413500,Rocket Fist
413540,Recourse
413580,Reverse x Reverse
413620,Space Needle VR
413650,The Invasion of Area 51
413680,Statues
413700,Run Turn Die
413710,Blood and Gold: Caribbean!
413740,Mines of Mars
413760,Go To Bed: Survive The Night
413830,Overdosed - A Trip To Hell
413870,Sickness
414060,iso-Sphere
414080,Life is Hard
414090,The Warden
414120,Modbox
414140,Jewel bits
414190,Junk Jack
414260,Ironclads 2: American Civil War
414330,We Are Chicago
414340,Hellblade: Senua's Sacrifice
414370,Raining Blobs
414470,Nightmare on Azathoth
414490,Crashnauts
414500,Caribbean Odyssey
414510,5089: The Action RPG
414530,Skyforge
414580,Uriel's Chasm 2: את
414660,Vampire Legends: The True Story of Kisilova
414700,Outlast 2
414720,Astrox: Hostile Space Excavation
414730,Epic Clicker Journey
414740,RAID: World War II
414760,Blue-Collar Astronaut
414770,Bionite: Origins
414810,Observatory: A VR Variety Pack
414870,Super Mega Baseball 2
414920,Corgi Warlock
414950,Star Nomad 2
415000,Learn Code: GTGD S3 How To Make A Game
415010,The Other 99
415030,One More Dungeon
415080,Cyber Team Manager
415090,KByte
415140,PD Howler 10
415150,Pang Adventures
415170,Engare
415180,Fort Zombie
415200,Motorsport Manager
415240,Feesh
415270,Star Crusade CCG
415300,Monster Monpiece
415330,When In Rome
415350,Shooting Stars!
415390,Viking Saga: The Cursed Ring
415400,Cross Set
415420,Nyan Cat: Lost In Space
415480,Hyperdevotion Noire: Goddess Black Heart (Neptunia)
415530,"Fly, Glowfly!"
415590,Earthfall
415600,Kart Racing Pro
415610,Red Comrades Save the Galaxy: Reloaded
415660,Tiger Knight
415670,Highrise Heroes: Word Challenge
415740,OmniBus
415830,Gnomes Garden
415840,Mystic Saga
415850,BAD END
415860,Tactical Craft Online
415880,Disc Jam
415890,Crystal Picnic
415900,Bugspeed Collider
415910,Gigachess
415920,Voidspire Tactics
415950,Yohjo Simulator
415960,Energy Cycle
415980,Quatro Luzes
415990,Lightbender
416000,Fantasy Farming: Orange Season
416020,Heavy Gear Assault
416030,Your Quest
416040,CLASH
416060,Westboro
416070,Mars 2030
416080,The Odyssey: Winds of Athena
416090,Caretaker Retribution
416110,Blitz Breaker
416120,InterSection
416130,Written in the Sky
416160,Heresy
416170,HotLead
416180,Gun Bombers
416190,Vehicle Simulator
416200,Door To Door
416210,Block'hood
416220,The Light Empire
416240,Space Impossible
416250,Tales [PC]
416260,The Lost Island
416290,Bleeding Border
416310,Goblin Defenders: Steel‘n’ Wood
416320,Rescue Team 5
416330,Revolt
416340,Viking Saga: New World
416350,MiniBikers
416360,Max's Big Bust - A Captain Nekorai Tale
416370,Showing Tonight: Mindhunters Incident
416380,The Hurricane of the Varstray -Collateral hazard-
416390,Magnetron
416430,In The Dead Of Night - Urszula's Revenge
416450,Emporea: Realms of War and Magic
416530,Tacopocalypse
416550,Rubber Ducky and the Rainbow Gun
416590,Emily Wants To Play
416600,Full Metal Furies
416610,The Growth Journey
416630,True Lover's Knot
416640,Diabolical
416670,Gunslingers
416680,Zombie Night Terror
416690,Oh...Sir! Prototype
416700,5 Minutes Rage
416720,Toro
416760,Pay2Win: The Tricks Exposed
416770,SquareCells
416790,The Metronomicon: Slay The Dance Floor
416800,Cluck Yegger in Escape From The Planet of The Poultroid
416830,Light Fall
416840,Color By
416850,Astral Gun
416870,Kitty Powers' Love Life
417020,REalM: Walk of Soul
417060,UnSummoning: the Spectral Horde
417110,Mayjasmine Episode01 - What is God?
417150,Pavilion
417200,Make Sail
417290,Ghost of a Tale
417310,Hiragana Pixel Party
417350,Monkey King Saga
417400,LeftWay
417410,Northern Tale
417430,Moto Racer  4
417480,Marcus Level
417540,Gamefuel Driver Control
417750,Left Alone
417840,Mysterious Castle
417860,Emily is Away
417880,Everybody's Gone to the Rapture
417890,Apotheon Arena
417900,"Upwards, Lonely Robot"
417910,Street Warriors Online
417920,Mistfal
417980,Planet Diver
417990,Major\Minor
418000,Demented
418030,Subsistence
418040,hocus
418050,FALL
418060,Battle Riders
418070,Turbo Pug
418110,March of War: FaceOff - XL
418120,Cally's Caves 3
418150,The Madness of Little Emma
418160,Garden Rescue: Christmas Edition
418170,MicroRC Simulation
418180,Tempest: Pirate Action RPG
418190,Helen's Mysterious Castle
418210,Metal Tales: Fury of the Guitar Gods
418240,Shadow Tactics: Blades of the Shogun
418250,Polaris Sector
418260,Gumball Drift
418270,Draw Slasher
418280,Retaliation
418290,Professor Teaches QuickBooks 2016
418300,Wick
418310,Chronicles of a Dark Lord: Rhapsody Clash
418340,RWBY: Grimm Eclipse
418360,Gurgamoth
418370,RESIDENT EVIL 7 biohazard / BIOHAZARD 7 resident evil
418430,Survive Me Miolhr
418440,Tick Tock Isle
418460,Rising Storm 2: Vietnam
418520,SculptrVR
418610,Swiftly
418620,The TakeOver
418640,Iron Commando - Koutetsu no Senshi
418650,Space Pirate Trainer
418670,Pankapu
418910,Idle Civilization
418940,Waba
418950,DreadOut: Keepers of The Dark
418960,Catorize
419000,Relic Alone
419020,Wishmere
419080,Bridge Constructor Stunts
419090,Vector Strain
419130,Strength of the Sword ULTIMATE
419450,Resume Maker for Windows
419460,"That Dragon, Cancer"
419480,Starpoint Gemini Warlords
419500,Red Game Without A Great Name
419590,Tales from the Void
419700,AT SUNDOWN: Shots in the Dark
419710,Rogue Singularity
419810,House of Hell (Standalone)
419990,Ganbare! Super Strikers
420000,Home Design 3D
420020,Eye of the Owl - Bosch VR
420060,Candle
420070,Kill The Plumber
420100,CLANNAD Side Stories
420110,NEKOPARA Vol. 2
420130,AnyTime Organizer Standard 15
420140,Stack Gun Heroes
420160,Alphabeats: Master Edition
420170,Shrug Island - The Meeting
420180,Chronicle of Innsmouth
420210,KRUM - Edge Of Darkness
420270,Into the Void
420290,Blackwake
420300,The Admin
420330,HEIST
420360,Spectrum
420370,Gravity Island
420380,The Strike
420440,Atlantic Fleet
420500,Rynn's Adventure: Trouble in the Enchanted Forest
420520,Lost Technology
420530,OneShot
420550,Super Arcade Football
420570,Cubixx HD
420660,Burnin' Rubber 5 HD
420670,Elite vs. Freedom
420740,The Deed
420770,The Legend of Dark Witch
420790,StarBreak
420840,BLARP!
420850,Cosmic Leap
420880,I must kill...: Fresh Meat
420900,Mech Anarchy
420910,Store Manager: Cellular Edition
420920,Lost Labyrinth Extended Version
420930,CHKN
420950,Time Tenshi
420970,RoBoRumble
420980,Army Gals
421020,DiRT 4
421040,Plantera
421050,Deponia Doomsday
421060,Age of Steel: Recharge
421110,AWAKE
421120,Samorost 3
421140,Blades of the Righteous
421170,Indivisible
421180,Umbra: Shadow of Death
421260,Militia
421600,Ray Gigant
421610,XBlaze Code: Embryo
421620,Dissonance: An Interactive Novelette
421630,A Study in Steampunk: Choice by Gaslight
421660,Harmonia
421670,CUPID - A free to play Visual Novel
421700,Sakura Santa
421710,Space Live - Advent of the Net Idols
421730,Block N Load PTR
421740,Goetia
421790,The Bradwell Conspiracy
421810,OH! RPG!
421870,Quatros Origins
421880,Plastiland
421890,Avaris 2: The Return of the Empress
421900,Shadowrun Chronicles: INFECTED Director's Cut
422010,Eczema Angel Orifice
422020,Dark Days
422030,ReVeN: XBridge
422100,Heaven Island Life
422110,Wand Wars
422130,Comic Book Hero: The Greatest Cape
422140,Wrestling Spirit 3
422210,Rise of Keepers
422250,ShipLord
422270,City Play
422300,Element
422420,Godus Wars
422500,Emmerholt: Prologue
422510,DEMON'S TILT
422590,Wacky Wheels HD
422610,1775: Rebellion
422630,Metaverse Construction Kit
422640,VR Karts SteamVR
422650,Megamagic: Wizards of the Neon Age
422760,Ocean Rift
422810,River City Ransom: Underground
422860,Holodance
422900,Particle Fleet: Emergence
422910,Creeper World: Anniversary Edition
422920,Creeper World 2: Anniversary Edition
422940,Divergence: Online
422970,Devil Daggers
422980,Super Robot Jump Jump
423120,Community College Hero: Trial by Fire
423180,A.I. Space Corps
423220,T-Kara Puzzles
423230,Furi
423270,ZHEROS
423320,Pendragon Rising
423440,Choice of Kung Fu
423490,Air Missions: HIND
423550,Day D: Tower Rush
423580,Project Highrise
423590,The Little Acre
423600,Adelantado Trilogy. Book one
423610,Where's My Mommy?
423620,HERO DEFENSE
423650,Summer Fling
423700,Apocalypse Hotel - The Post-Apocalyptic Hotel Simulator!
423710,Invasion: Brain Craving
423720,Color Chaos
423730,Hyper Gods
423740,Save Your Mother
423750,Gardenarium
423760,Hit Tank PRO
423770,Our Love Will Grow
423780,Zero Gravity
423800,Automata Empire
423810,Marooners
423870,Astervoid 2000
423880,Carpe Diem
423890,Gods and Idols
423900,Dinocide
423950,Deadlight: Director's Cut
424000,Project Pulsation
424010,Crudelis
424030,War of Rights
424040,Fragmental
424060,The Glow
424100,Celestrion
424170,The fall of gods
424200,Little Mouse's Encyclopedia
424210,SodaCity
424250,Balrum
424260,Feelings Adrift
424280,Iron Snout
424310,Blessed Ones: The Magic Wolves
424320,Anomaly 1729
424370,Wolcen: Lords of Mayhem
424610,Peasant Knight
424640,Karaski: What Goes Up...
424750,The BoX
424760,Bladestar
424780,Imperia Online
424830,Bell Ringer
424840,Little Nightmares
424850,Galactineers
424870,Threads of Destiny
425010,ScudBuster
425040,ComixPlay #1: The Endless Incident
425070,Asteroids Minesweeper
425150,Assassins vs Pirates
425160,Recursion Deluxe
425210,Shadwen
425220,One Piece Burning Blood
425230,Sword 'N' Board
425240,Pressure Overdrive
425260,Soul Harvest
425300,Super Button Soccer
425310,Ghostbusters
425340,Space Moth DX
425400,Block Rocking Beats
425410,Road to Ballhalla
425450,GoatPunks
425460,Tokyo Twilight Ghost Hunters Daybreak: Special Gigs
425560,CyberLink Power2Go 10 Platinum
425580,The Room Two
425600,The Order of the Thorne - The King's Challenge
425650,Halloween Forever
425670,Seraph
425720,Cloudlands : VR Minigolf
425760,EGO Protocol
425770,Answer The Question
425820,Dragonpath
425860,Vector Assault
425870,Gyrodisc Super League
425900,Adventure Lamp
425990,Space Junk Patrol
426000,HunieCam Studio
426010,Womb Room
426040,Goodnight Butcher
426050,LEGIE
426170,Defragmented
426190,Miner Meltdown
426210,Tyran
426240,Caretaker Sacrifice
426290,The Away Team: Lost Exodus
426310,Perception
426330,MetaHuman Inc.
426560,Full Tilt Poker
426590,Blood of Magic
426630,Bubsy Two-Fur
426690,Narcissu 10th Anniversary Anthology Project
426790,Grow Up
426930,Moonshot
427040,Pitstop Challenge
427050,Siege - the card game
427100,Fernbus Simulator
427190,DEAD RISING
427240,Cosmic Trip
427250,8-Bit Armies
427270,Orcs Must Die! Unchained
427290,Vampyr
427470,Democracy 3 Africa
427480,FritzChess 15
427490,Shadowhand: RPG Card Game
427510,Way of the Samurai 3
427520,Factorio
427550,Tibetan Quest: Beyond the World's End
427570,Dawn of Andromeda
427610,NC Tower Defense 2
427640,The Ables: Freepoint High
427660,NightCry
427680,Zwei: The Arges Adventure
427700,Zwei: The Ilvard Insurrection
427730,Who's Your Daddy
427760,A Chair in a Room : Greenwater
427770,Pills4Skills
427780,PERFECT ANGLE: The puzzle game based on optical illusions
427810,CALENDULA
427820,Hitman GO: Definitive Edition
427860,The Next World
427880,P.A.M.E.L.A.
427890,Felt Tip Circus
427910,Zavix Tower
427930,Army of Tentacles: (Not) A Cthulhu Dating Sim
427950,The Withering
427970,Heathen Engineering's Terran
427980,Aozora Meikyuu
428020,The ORPHEUS Ruse
428040,Sixth Grade Detective
428060,Millia -The ending-
428080,Racket: Nx
428100,Beyond Reality
428110,Save Halloween: City of Witches
428130,Walk The Light
428180,Islet Online
428190,MadOut Open City
428200,Attack Heroes
428210,Horror in the Asylum
428220,TurnOn
428230,Swift
428240,Hauntsters
428250,Mystery Castle: The Mirror's Secret
428260,The Book of Desires
428270,Twilight City: Love as a Cure
428280,Mystery of Unicorn Castle: The Beastmaster
428340,Marmoset Hexels 3
428350,Fear Equation
428370,Windlands
428410,PRiO
428440,Chasing Dead
428460,Kings of Israel
428490,Germination
428510,Solitaire Christmas. Match 2 Cards
428530,Machine Gun Train Run
428540,Fragments of Him
428550,Momodora: Reverie Under The Moonlight
428590,Unearthing Colossal
428610,Longsword - Tabletop Tactics
428630,White Mirror
428660,Deliver Us The Moon
428690,Youtubers Life
428740,Nordenfelt
428750,Neon Chrome
428760,Hatch and Slay
428800,liteCam Game 5:  120 FPS Game Capture + Streamer
428830,Save the Dodos
428860,Red Haze
428870,Take the Dream IX
428880,The Quest
428900,"Linea, the Game"
428920,WinKings
428930,Into the Belly of the Beast
428940,CONTASION 2
428950,"Kivi, Toilet and Shotgun"
428980,Ethereal Legends
429020,LONE WOLF: Horizon
429040,Furfly
429050,Feed and Grow: Fish
429060,Zombie Wars: Invasion
429120,Zamarian
429160,Cyborg Rage
429180,Project CARS - Pagani Edition
429200,Super Helmets on Fire DX Ultra Edition Plus Alpha
429220,FullBlast
429250,Beyond Dimensions
429260,Super Intergalactic Gang
429270,Didgery
429280,Gems of the Aztecs
429300,Sepia Tears
429330,Stikbold! A Dodgeball Adventure
429350,Satellite Rush
429360,Lupinball
429390,XenoShyft
429430,Tyrfing  Cycle |Vanilla|
429470,Space Pilgrim Episode I: Alpha Centauri
429480,Vision Runner
429490,Resilience Wave Survival
429520,Falcon Gold
429530,Falcon 4.0
429540,Prime World: Defenders 2
429570,The Walking Dead: Michonne - A Telltale Miniseries
429580,A Wild Catgirl Appears!
429600,Fairy Tale Mysteries: The Puppet Thief
429610,The Emerald Maiden: Symphony of Dreams
429620,Dungeon Rushers: Crawler RPG
